orgnr,latest_year,latest_revenue_sek,latest_profit_sek,latest_ebitda_sek,revenue_cagr_3y,revenue_cagr_5y,avg_ebitda_margin,avg_net_margin,equity_ratio_latest,debt_to_equity_latest,revenue_per_employee,ebitda_per_employee,digital_presence,company_size_bucket,growth_bucket,profitability_bucket,calculated_at,source_job_id
5567834626,2024,62295.0,1055.0,2381.0,0.08413568522145654,,0.03834326652502881,0.023420990511393715,0.43855421686746987,1.2802197802197801,1887.7272727272727,72.15151515151516,0,medium,moderate,low,2025-11-07T09:37:21.244298,151e5a04-14f6-48db-843e-9dad22f371d0
5567835953,2024,55768.0,1545.0,10117.0,0.07130611201919179,,0.19162250443416692,0.1191578883614061,0.8387096774193549,0.19230769230769232,2144.923076923077,389.11538461538464,0,medium,moderate,healthy,2025-11-07T09:37:21.181287,151e5a04-14f6-48db-843e-9dad22f371d0
5567835995,2024,100342.0,2912.0,6299.0,0.04250964209206387,,0.028008323112406953,0.01285963022996107,0.04645161290322581,20.52777777777778,4013.68,251.96,0,medium,flat,low,2025-11-07T09:37:21.285206,af674a42-4859-4e15-a641-9da834ddbb09
5567837983,2024,121744.0,5467.0,8415.0,0.21422763215273632,,0.07038821795079075,0.05033521313723639,0.9103448275862069,0.09848484848484848,4348.0,300.5357142857143,0,medium,high,healthy,2025-11-07T09:37:21.310831,af674a42-4859-4e15-a641-9da834ddbb09
5567838056,2024,52088.0,1913.0,1645.0,-0.01265105888955409,,0.08580459525970568,0.0592476671546842,0.9904306220095693,0.00966183574879227,1736.2666666666667,54.833333333333336,0,medium,declining,healthy,2025-11-07T09:37:21.260199,151e5a04-14f6-48db-843e-9dad22f371d0
5567841258,2024,113223.0,2809.0,28365.0,0.3005661764558485,,0.19514586583656246,0.021015910962723393,0.9976958525345622,0.0023094688221709007,2903.153846153846,727.3076923076923,0,medium,high,low,2025-11-07T09:37:21.282717,af674a42-4859-4e15-a641-9da834ddbb09
5567842223,2024,66602.0,6730.0,9938.0,0.10448467985650622,,0.12895597288766564,0.08177340040183477,0.9222294232015554,0.084328882642305,4440.133333333333,662.5333333333334,0,medium,moderate,healthy,2025-11-07T09:37:21.194562,151e5a04-14f6-48db-843e-9dad22f371d0
5567844138,2024,137470.0,198.0,14100.0,0.2244732416505142,,0.09836356097786622,0.05376156265007263,0.7815449816990946,0.27951688439733796,5976.956521739131,613.0434782608695,0,medium,high,healthy,2025-11-07T09:37:21.307374,af674a42-4859-4e15-a641-9da834ddbb09
5567844898,2024,58650.0,1996.0,2851.0,2.361555145541647,,-0.21893548802372192,-0.2624604172762942,0.93419740777667,0.07043756670224119,2172.222222222222,105.5925925925926,0,medium,high,loss-making,2025-11-07T09:37:21.247301,151e5a04-14f6-48db-843e-9dad22f371d0
5567847248,2024,102624.0,2495.0,4187.0,0.013118074163939841,,0.05509766515215908,0.03220769095239796,0.9230769230769231,0.08333333333333333,25656.0,1046.75,0,medium,flat,low,2025-11-07T09:37:21.295456,af674a42-4859-4e15-a641-9da834ddbb09
5567847677,2024,108618.0,5616.0,19429.0,0.16178333122815736,,0.1226248480288081,0.06257074577373127,,,36206.0,6476.333333333333,0,medium,high,healthy,2025-11-07T09:37:21.282326,af674a42-4859-4e15-a641-9da834ddbb09
5567848345,2024,50411.0,1292.0,2607.0,0.022665039975967582,,0.050160492167672134,0.028676881190223196,0.6156186612576064,0.6243822075782537,1738.3103448275863,89.89655172413792,0,medium,flat,low,2025-11-07T09:37:21.194926,151e5a04-14f6-48db-843e-9dad22f371d0
5567848998,2024,50119.0,2188.0,2317.0,0.08344283256396579,,0.06500994766265375,0.03151604115261032,0.7804168686379059,0.2813664596273292,10023.8,463.4,0,medium,moderate,low,2025-11-07T09:37:21.220583,151e5a04-14f6-48db-843e-9dad22f371d0
5567851158,2024,97429.0,4240.0,21629.0,,,-2.7679158151292245,-3.043067413840998,0.0017827362125481627,559.9354838709677,48714.5,10814.5,0,medium,,loss-making,2025-11-07T09:37:21.198323,151e5a04-14f6-48db-843e-9dad22f371d0
5567855241,2024,166795.0,4261.0,21405.0,0.369062338670731,,0.02274196431091017,0.38341187996795173,0.3500355871886121,1.8568523790158602,13899.583333333334,1783.75,0,large,high,high,2025-11-07T09:37:21.273577,af674a42-4859-4e15-a641-9da834ddbb09
5567856199,2024,63470.0,1903.0,2513.0,0.0675906326454252,,-0.012770046661003218,-0.0005915731475168226,0.967266775777414,0.0338409475465313,5770.0,228.45454545454544,0,medium,moderate,loss-making,2025-11-07T09:37:21.221153,151e5a04-14f6-48db-843e-9dad22f371d0
5567856322,2024,171253.0,1838.0,39412.0,0.07768269814860562,,0.17857918324635885,0.0025540567207155414,1.0,0.0,2412.0140845070423,555.0985915492959,0,large,moderate,low,2025-11-07T09:37:21.294556,af674a42-4859-4e15-a641-9da834ddbb09
5567856983,2024,59127.0,-54.0,243.0,0.20241803325147645,,0.07737308461224789,0.046499250465799294,,,2687.590909090909,11.045454545454547,0,medium,high,low,2025-11-07T09:37:21.244946,151e5a04-14f6-48db-843e-9dad22f371d0
5567857213,2024,163331.0,868.0,-551.0,0.048822987489032466,,0.03645982612870601,0.025495045259170363,0.8717948717948718,0.14705882352941177,1683.8247422680413,-5.680412371134021,0,large,flat,low,2025-11-07T09:37:21.299615,af674a42-4859-4e15-a641-9da834ddbb09
5567861496,2024,73536.0,311.0,2436.0,0.1353279043980058,,0.029547563735560167,0.007235503130997571,0.7712871287128713,0.29653401797175866,4596.0,152.25,0,medium,moderate,low,2025-11-07T09:37:21.192215,151e5a04-14f6-48db-843e-9dad22f371d0
5567862098,2024,115904.0,4706.0,16684.0,0.009970913967535688,,0.18716496125468707,0.01112365734110497,0.9657039711191335,0.03551401869158879,4139.428571428572,595.8571428571429,0,medium,flat,low,2025-11-07T09:37:21.305347,af674a42-4859-4e15-a641-9da834ddbb09
5567862155,2024,193536.0,32682.0,137927.0,0.25882493839068177,,0.6248124045294319,0.15684438632614817,,,,,0,large,high,high,2025-11-07T09:37:21.301644,af674a42-4859-4e15-a641-9da834ddbb09
5567862718,2024,86270.0,-337.0,-782.0,-0.057703146242003234,,0.046278809743197626,0.0347294413237649,0.9872340425531915,0.01293103448275862,1487.4137931034484,-13.482758620689657,0,medium,declining,low,2025-11-07T09:37:21.258649,151e5a04-14f6-48db-843e-9dad22f371d0
5567863435,2024,149966.0,101332.0,124874.0,-0.0084869474658118,,0.7941094903189831,0.6352034355331821,1.0,0.0,74983.0,62437.0,0,medium,declining,high,2025-11-07T09:37:21.292458,af674a42-4859-4e15-a641-9da834ddbb09
5567863849,2024,143571.0,-107.0,-574.0,0.06038419834656561,,5.726193631328128e-05,0.004168079320971048,1.0,0.0,143571.0,-574.0,0,medium,moderate,low,2025-11-07T09:37:21.295062,af674a42-4859-4e15-a641-9da834ddbb09
5567864102,2024,71890.0,146.0,3905.0,0.07835605341664476,,0.0572871613906278,0.007615935713345616,0.275,2.6363636363636362,2995.4166666666665,162.70833333333334,0,medium,moderate,low,2025-11-07T09:37:21.165230,151e5a04-14f6-48db-843e-9dad22f371d0
5567865943,2023,145106.0,2259.0,3087.0,0.03941134286819947,,0.023170162553469435,0.01805296663179421,0.22580645161290322,3.4285714285714284,967.3733333333333,20.58,0,medium,flat,low,2025-11-07T09:37:21.301895,af674a42-4859-4e15-a641-9da834ddbb09
5567866560,2024,52068.0,2017.0,16842.0,-0.10850250754407287,,0.25435363505768416,0.0698327723208173,0.9056094929881338,0.1042287075640262,3254.25,1052.625,0,medium,declining,healthy,2025-11-07T09:37:21.209595,151e5a04-14f6-48db-843e-9dad22f371d0
5567866859,2024,125078.0,155.0,3281.0,0.15044695276368714,,0.0475767297066908,0.02872700452792622,0.9910714285714286,0.009009009009009009,1786.8285714285714,46.871428571428574,0,medium,high,low,2025-11-07T09:37:21.295899,af674a42-4859-4e15-a641-9da834ddbb09
5567868673,2024,50880.0,883.0,1016.0,0.22869957876374625,,-0.0542041123593507,-0.06128942932303806,0.05223880597014925,18.142857142857142,3634.285714285714,72.57142857142857,0,medium,high,loss-making,2025-11-07T09:37:21.184828,151e5a04-14f6-48db-843e-9dad22f371d0
5567868962,2024,50026.0,19023.0,38656.0,0.04623145761976222,,0.7599389964867356,0.3919142832021834,0.9894051570079142,0.010708295703780157,,,0,medium,flat,high,2025-11-07T09:37:21.253959,151e5a04-14f6-48db-843e-9dad22f371d0
5567870216,2024,142305.0,8459.0,12180.0,0.2291723402925787,,0.12254350738683262,0.08959441693294543,0.0,,10946.538461538463,936.9230769230769,0,medium,high,healthy,2025-11-07T09:37:21.301297,af674a42-4859-4e15-a641-9da834ddbb09
5567870398,2024,78982.0,3078.0,6492.0,0.06390107148836721,,0.06313744824173684,0.020385582633461158,0.9934426229508196,0.006600660066006601,1081.9452054794522,88.93150684931507,0,medium,moderate,low,2025-11-07T09:37:21.168686,151e5a04-14f6-48db-843e-9dad22f371d0
5567870570,2024,56729.0,6754.0,8661.0,0.09137364502752132,,0.15991725257565528,0.11087914794802964,1.0,0.0,1620.8285714285714,247.45714285714286,0,medium,moderate,healthy,2025-11-07T09:37:21.195013,151e5a04-14f6-48db-843e-9dad22f371d0
5567871818,2024,58848.0,,8353.0,0.09865461638522421,,0.07201754818701288,0.11814440703329593,0.8571428571428571,0.16666666666666666,774.3157894736842,109.90789473684211,0,medium,moderate,healthy,2025-11-07T09:37:21.228396,151e5a04-14f6-48db-843e-9dad22f371d0
5567874762,2025,51471.0,6510.0,6747.0,-0.07617026669200588,,0.1388054189413552,0.10769566720348611,0.6923076923076923,0.4444444444444444,559.4673913043478,73.33695652173914,0,medium,declining,healthy,2025-11-07T09:37:21.259184,151e5a04-14f6-48db-843e-9dad22f371d0
5567875264,2024,79977.0,6546.0,7114.0,-0.01905571148685581,,0.14621539965775282,0.11636297230035293,0.30697674418604654,2.257575757575758,1454.1272727272726,129.34545454545454,0,medium,declining,healthy,2025-11-07T09:37:21.266090,151e5a04-14f6-48db-843e-9dad22f371d0
5567875728,2024,57336.0,-28.0,198.0,,,-7.16373485854881e-05,-7.16373485854881e-05,0.0,,682.5714285714286,2.357142857142857,0,medium,,loss-making,2025-11-07T09:37:21.209809,151e5a04-14f6-48db-843e-9dad22f371d0
5567879084,2024,55366.0,2823.0,11333.0,0.17998198868794413,,0.19321633373656152,0.045142884107751975,0.8135910224438903,0.22911877394636015,1581.8857142857144,323.8,0,medium,high,low,2025-11-07T09:37:21.209523,151e5a04-14f6-48db-843e-9dad22f371d0
5567880777,2024,87349.0,606.0,1630.0,0.24425533168426972,,0.01397889834845022,-0.0002568002759772253,0.1382716049382716,6.232142857142857,12478.42857142857,232.85714285714286,0,medium,high,loss-making,2025-11-07T09:37:21.240318,151e5a04-14f6-48db-843e-9dad22f371d0
5567884167,2024,53865.0,6.0,2191.0,0.06873664592873174,,0.13042680474330876,0.07929507454782996,,,4143.461538461538,168.53846153846152,0,medium,moderate,healthy,2025-11-07T09:37:21.168608,151e5a04-14f6-48db-843e-9dad22f371d0
5567888366,2024,51753.0,687.0,626.0,-0.04809776369728502,,0.022179054078079755,0.013318832783322746,0.5625,0.7777777777777778,2464.4285714285716,29.80952380952381,0,medium,declining,low,2025-11-07T09:37:21.265731,151e5a04-14f6-48db-843e-9dad22f371d0
5567888465,2024,53369.0,1865.0,2074.0,-0.04587957064354509,,0.03797743188519178,0.030628044849083685,0.6521739130434783,0.5333333333333333,26684.5,1037.0,0,medium,declining,low,2025-11-07T09:37:21.255809,151e5a04-14f6-48db-843e-9dad22f371d0
5567888960,2024,108570.0,-227.0,6971.0,0.11335474031950366,,0.03357008216521694,0.016010005074793075,0.7910447761194029,0.2641509433962264,1840.1694915254236,118.15254237288136,0,medium,moderate,low,2025-11-07T09:37:21.293907,af674a42-4859-4e15-a641-9da834ddbb09
5567889182,2024,78931.0,18.0,-582.0,-0.07393643488519375,,0.006918819665303853,0.004180254470534478,0.7111506524317912,0.4061718098415346,3288.7916666666665,-24.25,0,medium,declining,low,2025-11-07T09:37:21.216236,151e5a04-14f6-48db-843e-9dad22f371d0
5567890966,2024,75069.0,288.0,-524.0,0.05542272586724506,,0.030009652199066934,0.015104579378322306,0.44936708860759494,1.2253521126760563,1390.1666666666667,-9.703703703703704,0,medium,moderate,low,2025-11-07T09:37:21.242325,151e5a04-14f6-48db-843e-9dad22f371d0
5567892996,2024,56980.0,12001.0,45186.0,0.6571032986187051,,0.3299189143021671,-0.4734408470093457,0.8093221496680418,0.23560191749375464,,,0,medium,high,loss-making,2025-11-07T09:37:21.242948,151e5a04-14f6-48db-843e-9dad22f371d0
5567893630,2024,61541.0,4090.0,6669.0,0.5634892836673058,,0.1546708929724762,0.08483758292337683,0.8413205537806177,0.18860759493670887,5128.416666666667,555.75,0,medium,high,healthy,2025-11-07T09:37:21.181440,151e5a04-14f6-48db-843e-9dad22f371d0
5567895635,2024,82410.0,-232.0,18293.0,-0.06855981901857866,,0.22878558840252644,0.10029330700279064,0.5418502202643172,0.8455284552845529,2168.684210526316,481.39473684210526,0,medium,declining,healthy,2025-11-07T09:37:21.176614,151e5a04-14f6-48db-843e-9dad22f371d0
5567896864,2024,91852.0,1114.0,9083.0,0.18123359208511447,,0.10033522016727688,0.045013626244534165,0.1111111111111111,8.0,701.1603053435114,69.33587786259541,0,medium,high,low,2025-11-07T09:37:21.209994,151e5a04-14f6-48db-843e-9dad22f371d0
5567899017,2024,106817.0,105.0,2236.0,0.0996447396772231,,0.002250743037994501,0.0013998327784913768,0.49707602339181284,1.011764705882353,1751.098360655738,36.65573770491804,0,medium,moderate,low,2025-11-07T09:37:21.303226,af674a42-4859-4e15-a641-9da834ddbb09
5567899637,2024,57947.0,943.0,1587.0,0.1171142056919725,,0.1498913843315211,0.13447942994472803,0.002506265664160401,398.0,14486.75,396.75,0,medium,moderate,healthy,2025-11-07T09:37:21.220164,151e5a04-14f6-48db-843e-9dad22f371d0
5567900203,2024,64994.0,5610.0,10748.0,0.22237980653613776,,0.14141031424108533,0.06293746140816041,0.718634001484781,0.3915289256198347,2954.272727272727,488.5454545454545,0,medium,high,healthy,2025-11-07T09:37:21.189807,151e5a04-14f6-48db-843e-9dad22f371d0
5567901557,2024,107795.0,16.0,7334.0,0.08328515257482838,,0.016566664148083058,0.00672622546365523,0.9841463414634146,0.0161090458488228,3368.59375,229.1875,0,medium,moderate,low,2025-11-07T09:37:21.301124,af674a42-4859-4e15-a641-9da834ddbb09
5567901912,2024,56947.0,63.0,2906.0,0.06578823832792358,,0.04057058127545039,0.021036332202024482,1.0,0.0,9491.166666666666,484.3333333333333,0,medium,moderate,low,2025-11-07T09:37:21.180364,151e5a04-14f6-48db-843e-9dad22f371d0
5567902258,2024,60028.0,1292.0,2729.0,0.5097126707742172,,0.039319670511075544,0.01515021627533889,0.6619519094766619,0.5106837606837606,2401.12,109.16,0,medium,high,low,2025-11-07T09:37:21.178572,151e5a04-14f6-48db-843e-9dad22f371d0
5567903140,2024,50441.0,637.0,1840.0,3.965342907186198e-05,,0.0588601917232367,0.021795741434144304,0.9593147751605996,0.04241071428571429,2967.1176470588234,108.23529411764706,0,medium,flat,low,2025-11-07T09:37:21.209200,151e5a04-14f6-48db-843e-9dad22f371d0
5567903421,2024,70118.0,1479.0,4424.0,-0.13875935567615605,,0.11248355825454741,0.06653089647079653,0.9524166354439865,0.04996066089693155,3690.4210526315787,232.8421052631579,0,medium,declining,healthy,2025-11-07T09:37:21.241554,151e5a04-14f6-48db-843e-9dad22f371d0
5567904189,2024,53702.0,1272.0,1385.0,0.5943387516293634,,-0.2731555941442093,-0.29992260190012204,0.061946902654867256,15.142857142857142,8950.333333333334,230.83333333333334,0,medium,high,loss-making,2025-11-07T09:37:21.265688,151e5a04-14f6-48db-843e-9dad22f371d0
5567905160,2024,85713.0,10715.0,14175.0,0.022199558109478712,,0.16428785102987903,0.12355803786823816,0.9916567342073898,0.008413461538461538,1428.55,236.25,0,medium,flat,healthy,2025-11-07T09:37:21.243836,151e5a04-14f6-48db-843e-9dad22f371d0
5567905277,2024,72025.0,2024.0,7955.0,0.011379942791929665,,0.12315642630619991,0.04710098463622795,0.8974641675854466,0.11425061425061425,1161.6935483870968,128.30645161290323,0,medium,flat,low,2025-11-07T09:37:21.170457,151e5a04-14f6-48db-843e-9dad22f371d0
5567905707,2024,128535.0,7547.0,70178.0,0.047766319726264994,,0.529142888168414,0.12915248132687493,0.49800561196884474,1.008009500227399,,,0,medium,flat,healthy,2025-11-07T09:37:21.298184,af674a42-4859-4e15-a641-9da834ddbb09
5567906465,2024,79860.0,1482.0,13068.0,0.06614635675071834,,0.17993193374801808,0.04230215157469165,0.7134497816593887,0.40164034765577183,2348.823529411765,384.3529411764706,0,medium,moderate,low,2025-11-07T09:37:21.205759,151e5a04-14f6-48db-843e-9dad22f371d0
5567907778,2024,170883.0,56.0,16059.0,0.07845309889153684,,0.08992737125388142,0.024112495007493826,0.7645962732919255,0.30787977254264826,21360.375,2007.375,0,large,moderate,low,2025-11-07T09:37:21.293735,af674a42-4859-4e15-a641-9da834ddbb09
5567908537,2024,69548.0,163.0,-385.0,0.17839735627043107,,0.04425910708326178,0.01375882842893012,,,2318.2666666666664,-12.833333333333334,0,medium,high,low,2025-11-07T09:37:21.189357,151e5a04-14f6-48db-843e-9dad22f371d0
5567909212,2024,91624.0,1232.0,18453.0,0.15009079681800475,,0.19085265713161967,0.016574542080834274,0.7994894874722913,0.2507981851789615,2181.5238095238096,439.35714285714283,0,medium,high,low,2025-11-07T09:37:21.259703,151e5a04-14f6-48db-843e-9dad22f371d0
5567909428,2024,63328.0,1306.0,2257.0,0.04258274846488774,,0.043243201245075864,0.026033091622564647,0.0,,469.0962962962963,16.71851851851852,0,medium,flat,low,2025-11-07T09:37:21.191446,151e5a04-14f6-48db-843e-9dad22f371d0
5567909485,2024,73446.0,8359.0,6466.0,0.023356674430120794,,0.07996923513532005,0.06645243829246048,1.0,0.0,3497.4285714285716,307.90476190476187,0,medium,flat,healthy,2025-11-07T09:37:21.202245,151e5a04-14f6-48db-843e-9dad22f371d0
5567909956,2024,184699.0,2246.0,17064.0,-0.16185088658860947,,0.0806486310149755,0.03992761200071645,1.0,0.0,5596.939393939394,517.0909090909091,0,large,declining,low,2025-11-07T09:37:21.286474,af674a42-4859-4e15-a641-9da834ddbb09
5567912315,2024,57257.0,2251.0,6220.0,0.19326579541854172,,0.07632200860248542,0.03233551399901085,0.35599078341013823,1.809061488673139,4089.785714285714,444.2857142857143,0,medium,high,low,2025-11-07T09:37:21.220751,151e5a04-14f6-48db-843e-9dad22f371d0
5567913636,2024,64809.0,621.0,2945.0,-0.023338619511102054,,0.07844263825603318,0.0012269953400511774,0.9815950920245399,0.01875,2160.3,98.16666666666667,0,medium,declining,low,2025-11-07T09:37:21.167287,151e5a04-14f6-48db-843e-9dad22f371d0
5567914071,2024,56221.0,10070.0,12511.0,0.13459978342733425,,0.20982230214241557,0.17469049860498093,0.8095238095238095,0.23529411764705882,2959.0,658.4736842105262,0,medium,moderate,high,2025-11-07T09:37:21.180233,151e5a04-14f6-48db-843e-9dad22f371d0
5567914501,2024,59437.0,257.0,8674.0,0.10935220811984414,,0.15534928713673515,0.053341483783377976,1.0,0.0,1981.2333333333333,289.1333333333333,0,medium,moderate,healthy,2025-11-07T09:37:21.218928,151e5a04-14f6-48db-843e-9dad22f371d0
5567914519,2024,100684.0,13533.0,34914.0,0.0858608109416692,,0.32393208301012466,0.1034049278867755,0.9425190702144273,0.06098648993117512,5034.2,1745.7,0,medium,moderate,healthy,2025-11-07T09:37:21.305240,af674a42-4859-4e15-a641-9da834ddbb09
5567914980,2024,79529.0,1649.0,3339.0,0.38134558185330514,,0.09469763870034949,0.03244384490233648,0.8893740902474527,0.12438625204582651,4418.277777777778,185.5,0,medium,high,low,2025-11-07T09:37:21.264916,151e5a04-14f6-48db-843e-9dad22f371d0
5567915771,2024,82564.0,,-2728.0,0.006523648502023249,,0.06259422260702495,0.07134219758879648,0.9268953068592057,0.07887049659201557,1557.811320754717,-51.471698113207545,0,medium,flat,healthy,2025-11-07T09:37:21.227661,151e5a04-14f6-48db-843e-9dad22f371d0
5567916043,2024,140810.0,477.0,32430.0,0.09429804497106065,,0.24716351760023209,0.004099282519023931,0.7369042930287515,0.3570283270978087,5415.769230769231,1247.3076923076922,0,medium,moderate,low,2025-11-07T09:37:21.279395,af674a42-4859-4e15-a641-9da834ddbb09
5567917355,2024,51494.0,102819.0,2810.0,0.040431844113348214,,0.0555316728786117,1.1658490033918993,,,7356.285714285715,401.42857142857144,0,medium,flat,high,2025-11-07T09:37:21.194532,151e5a04-14f6-48db-843e-9dad22f371d0
5567917363,2024,75679.0,822.0,-4348.0,0.049354943391822115,,-0.04824547833226904,-0.011268106358468213,0.16549078520267188,5.042632517425839,15135.8,-869.6,0,medium,flat,loss-making,2025-11-07T09:37:21.259437,151e5a04-14f6-48db-843e-9dad22f371d0
5567917603,2023,98613.0,547.0,7179.0,-0.2052773527090065,,0.08580714460944404,0.03395078423016214,0.7764562366575175,0.28790259230164966,4930.65,358.95,0,medium,declining,low,2025-11-07T09:37:21.228917,151e5a04-14f6-48db-843e-9dad22f371d0
5567919286,2024,155637.0,866.0,3123.0,-0.013835683384682995,,0.018445054264374244,0.0019292383425497945,0.044306601683650866,21.57,31127.4,624.6,0,large,declining,low,2025-11-07T09:37:21.300216,af674a42-4859-4e15-a641-9da834ddbb09
5567920128,2024,137697.0,458.0,4125.0,0.006108873535032533,,0.062480405831885334,0.0033659212872049517,0.9533678756476683,0.04891304347826087,1547.1573033707866,46.348314606741575,0,medium,flat,low,2025-11-07T09:37:21.267521,af674a42-4859-4e15-a641-9da834ddbb09
5567921209,2024,56884.0,1681.0,5700.0,0.02839520970156606,,0.09951030173295769,0.020127093684306353,0.8758452799567217,0.14175416924027176,3346.1176470588234,335.2941176470588,0,medium,flat,low,2025-11-07T09:37:21.243101,151e5a04-14f6-48db-843e-9dad22f371d0
5567922090,2024,100118.0,7968.0,4641.0,0.008795621734520864,,0.2383018571172994,0.13865024672508725,0.9626168224299065,0.038834951456310676,4171.583333333334,193.375,0,medium,flat,healthy,2025-11-07T09:37:21.277697,af674a42-4859-4e15-a641-9da834ddbb09
5567922942,2024,51504.0,2131.0,4159.0,0.10200396257064415,,0.018960684451697678,0.004409433690106844,0.0,,17168.0,1386.3333333333333,0,medium,moderate,low,2025-11-07T09:37:21.250615,151e5a04-14f6-48db-843e-9dad22f371d0
5567924781,2024,128947.0,30768.0,81922.0,0.02616428346225197,,0.6517413945310964,0.4960905683662949,0.5380226137260058,0.8586579346073017,18421.0,11703.142857142857,0,medium,flat,high,2025-11-07T09:37:21.270462,af674a42-4859-4e15-a641-9da834ddbb09
5567925135,2024,61408.0,2464.0,13318.0,0.16631417409213478,,0.27447880561304167,0.035797218460114695,0.9938347718865598,0.00620347394540943,6140.8,1331.8,0,medium,high,low,2025-11-07T09:37:21.219834,151e5a04-14f6-48db-843e-9dad22f371d0
5567925200,2024,91696.0,704.0,1820.0,0.727038411682146,,0.049352005384584625,0.015090684780275327,0.8333333333333334,0.2,4168.0,82.72727272727272,0,medium,high,low,2025-11-07T09:37:21.246815,151e5a04-14f6-48db-843e-9dad22f371d0
5567925887,2024,118265.0,-332.0,9611.0,0.3009450177588797,,0.0820343015724223,0.0502558373120384,0.16326530612244897,5.125,6224.473684210527,505.8421052631579,0,medium,high,healthy,2025-11-07T09:37:21.310483,af674a42-4859-4e15-a641-9da834ddbb09
5567927875,2024,67678.0,11.0,23339.0,0.11667082085341374,,0.3042918363172554,0.006098035377791254,0.9988748241912799,0.001126443255421008,9668.285714285714,3334.1428571428573,0,medium,moderate,low,2025-11-07T09:37:21.220433,151e5a04-14f6-48db-843e-9dad22f371d0
5567930754,2024,53581.0,-63.0,9135.0,0.011931289760835462,,0.19887732239777495,-0.0010524714552923554,1.0,0.0,1984.4814814814815,338.3333333333333,0,medium,flat,loss-making,2025-11-07T09:37:21.221556,151e5a04-14f6-48db-843e-9dad22f371d0
5567931083,2024,120674.0,37580.0,98477.0,0.06856975630381634,,0.8294100388858613,0.2672265272967351,0.14384972732781257,5.951698960966021,,,0,medium,moderate,high,2025-11-07T09:37:21.309872,af674a42-4859-4e15-a641-9da834ddbb09
5567932354,2024,106781.0,-22.0,35536.0,0.11886080913806651,,0.27412018055760173,0.12112199915895036,0.30612244897959184,2.2666666666666666,2966.138888888889,987.1111111111111,0,medium,moderate,healthy,2025-11-07T09:37:21.276147,af674a42-4859-4e15-a641-9da834ddbb09
5567935860,2024,51050.0,5496.0,6818.0,-0.0059232545888265875,,0.08995061840078342,0.04461201929232285,0.8489757027155789,0.17789001122334455,2686.842105263158,358.8421052631579,0,medium,declining,low,2025-11-07T09:37:21.190111,151e5a04-14f6-48db-843e-9dad22f371d0
5567938567,2024,68829.0,779.0,2225.0,0.019382721269291858,,0.03455078266609518,0.014193588627154145,,,1966.542857142857,63.57142857142857,0,medium,flat,low,2025-11-07T09:37:21.180691,151e5a04-14f6-48db-843e-9dad22f371d0
5567938583,2025,162028.0,5086.0,6341.0,0.21761183428779218,,0.03160190719327223,0.024712046999139245,0.45933014354066987,1.1770833333333333,5400.933333333333,211.36666666666665,0,large,high,low,2025-11-07T09:37:21.300619,af674a42-4859-4e15-a641-9da834ddbb09
5567941140,2024,75255.0,8416.0,19346.0,0.05471035814166236,,0.0779016633623641,0.03504137322793431,0.8740694789081885,0.1440738112136267,9406.875,2418.25,0,medium,moderate,low,2025-11-07T09:37:21.170508,151e5a04-14f6-48db-843e-9dad22f371d0
5567941553,2024,70264.0,13.0,188.0,0.00022781638787927605,,0.006498055950618156,0.002227953534131636,0.9889807162534435,0.011142061281337047,846.5542168674698,2.2650602409638556,0,medium,flat,low,2025-11-07T09:37:21.208640,151e5a04-14f6-48db-843e-9dad22f371d0
5567941561,2024,91858.0,1029.0,23788.0,0.1106219625047844,,0.19743802899363963,0.015427114876021334,0.6505394389834572,0.5371858185302573,,,0,medium,moderate,low,2025-11-07T09:37:21.164921,151e5a04-14f6-48db-843e-9dad22f371d0
5567944441,2024,50246.0,6227.0,7768.0,0.2206593877514489,,0.10117361027511809,0.07945018701981592,0.4631578947368421,1.1590909090909092,1794.5,277.42857142857144,0,medium,high,healthy,2025-11-07T09:37:21.246076,151e5a04-14f6-48db-843e-9dad22f371d0
5567945778,2024,107827.0,8982.0,11473.0,0.17452427213630273,,0.0712478000719877,0.053904053420602435,0.6713286713286714,0.4895833333333333,2450.613636363636,260.75,0,medium,high,healthy,2025-11-07T09:37:21.282808,af674a42-4859-4e15-a641-9da834ddbb09
5567946982,2024,122772.0,3804.0,8549.0,0.01756010869606972,,0.0023290915410077973,-0.023760566592255505,0.48142857142857143,1.0771513353115727,5580.545454545454,388.5909090909091,0,medium,flat,loss-making,2025-11-07T09:37:21.267589,af674a42-4859-4e15-a641-9da834ddbb09
5567947329,2024,55285.0,1990.0,2619.0,0.17036546093086113,,0.09316386207260473,0.08989767269153437,1.0,0.0,1285.6976744186047,60.906976744186046,0,medium,high,healthy,2025-11-07T09:37:21.177306,151e5a04-14f6-48db-843e-9dad22f371d0
5567947378,2024,51977.0,2534.0,3060.0,0.23819002614534468,,0.09880737426620848,0.06681938553167306,0.0,,3057.470588235294,180.0,0,medium,high,healthy,2025-11-07T09:37:21.209561,151e5a04-14f6-48db-843e-9dad22f371d0
5567950711,2025,87301.0,5371.0,4545.0,0.122747844539558,,0.04466881724219193,0.04068711023682048,0.4834710743801653,1.0683760683760684,623.5785714285714,32.464285714285715,0,medium,moderate,low,2025-11-07T09:37:21.254601,151e5a04-14f6-48db-843e-9dad22f371d0
